,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
306,306.0,1.0,1.0,317.0,424.0,0.03,5.0,600.0,36.00388013624889
307,307.0,1.0,1.0,317.0,424.0,0.03,5.0,800.0,36.41352878923345
308,308.0,1.0,1.0,317.0,424.0,0.03,6.0,200.0,34.55424513187633
309,309.0,1.0,1.0,317.0,424.0,0.03,6.0,400.0,35.36375617696637
310,310.0,1.0,1.0,317.0,424.0,0.03,6.0,600.0,36.06520854676765
311,311.0,1.0,1.0,317.0,424.0,0.03,6.0,800.0,36.445322371843645
312,312.0,1.0,1.0,317.0,424.0,0.05,1.0,200.0,33.58699440193061
313,313.0,1.0,1.0,317.0,424.0,0.05,1.0,400.0,33.776939630639724
314,314.0,1.0,1.0,317.0,424.0,0.05,1.0,600.0,33.92426524658876
315,315.0,1.0,1.0,317.0,424.0,0.05,1.0,800.0,34.024413113858934
316,316.0,1.0,1.0,317.0,424.0,0.05,2.0,200.0,33.906311516343614
317,317.0,1.0,1.0,317.0,424.0,0.05,2.0,400.0,34.3554143379199
318,318.0,1.0,1.0,317.0,424.0,0.05,2.0,600.0,34.80834763878951
319,319.0,1.0,1.0,317.0,424.0,0.05,2.0,800.0,35.324703490943556
320,320.0,1.0,1.0,317.0,424.0,0.05,3.0,200.0,34.834357660348836
321,321.0,1.0,1.0,317.0,424.0,0.05,3.0,400.0,35.6918123288741
322,322.0,1.0,1.0,317.0,424.0,0.05,3.0,600.0,36.20910888773944
323,323.0,1.0,1.0,317.0,424.0,0.05,3.0,800.0,36.6936975562461
324,324.0,1.0,1.0,317.0,424.0,0.05,4.0,200.0,35.005196660899614
